id,anio,mes,maquina,central,agente,agente_descripcion,tipo_maquina,fuente_generacion,tecnologia,combustible,consumo,fecha_proceso,lote_id_log,indice_tiempo
210994,2017,01,MMARTG03,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),TURBO GAS,Térmica,TG,GAS NATURAL,5724.689,2020-05-05 11:07:07.467556,67,2017-01
210995,2017,01,MMARTG04,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),TURBO GAS,Térmica,TG,GAS NATURAL,5573.372,2020-05-05 11:07:07.467556,67,2017-01
210996,2017,01,MMARTG05,MMAR,GMEDIT5G,GEN.MEDITERRANEA GRUPO 5,TURBO GAS,Térmica,TG,GAS NATURAL,5799.659,2020-05-05 11:07:07.467556,67,2017-01
210997,2017,01,MSEVTG01,MSEV,ARCOMSXA,ARCOR MARIO SEVESO ARROYITO,TURBO GAS,Térmica,TG,GAS NATURAL,2992.788,2020-05-05 11:07:07.467556,67,2017-01
210998,2017,01,NECOTV01,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,FUEL OIL,1818.901,2020-05-05 11:07:07.467556,67,2017-01
210999,2017,01,NECOTV01,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,GAS NATURAL,3249.554,2020-05-05 11:07:07.467556,67,2017-01
211000,2017,01,NECOTV02,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,FUEL OIL,1819.383,2020-05-05 11:07:07.467556,67,2017-01
211001,2017,01,NECOTV02,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,GAS NATURAL,3268.529,2020-05-05 11:07:07.467556,67,2017-01
211002,2017,01,NECOTV03,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,FUEL OIL,1544.982,2020-05-05 11:07:07.467556,67,2017-01
211003,2017,01,NECOTV03,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,GAS NATURAL,7175.14,2020-05-05 11:07:07.467556,67,2017-01
211004,2017,01,NECOTV04,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,FUEL OIL,2208.444,2020-05-05 11:07:07.467556,67,2017-01
211005,2017,01,NECOTV04,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,GAS NATURAL,5837.931,2020-05-05 11:07:07.467556,67,2017-01
211006,2017,01,NIDETV,NIDE,NIDEJU1A,NIDERA SAFORCADA-Junin,BIOMASA,Renovable,TV,GAS NATURAL,2.064,2020-05-05 11:07:07.467556,67,2017-01
211007,2017,01,NPUETV05,NPUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,FUEL OIL,9655.303,2020-05-05 11:07:07.467556,67,2017-01
211008,2017,01,NPUETV05,NPUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,GAS NATURAL,9359.236,2020-05-05 11:07:07.467556,67,2017-01
211009,2017,01,NPUETV06,NPUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,FUEL OIL,28441.344,2020-05-05 11:07:07.467556,67,2017-01
211010,2017,01,NPUETV06,NPUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,GAS NATURAL,4371.151,2020-05-05 11:07:07.467556,67,2017-01
211011,2017,01,OBERTG01,OBER,EMISSANG,EMSA GENERACION,TURBO GAS,Térmica,TG,GAS OIL,479.073,2020-05-05 11:07:07.467556,67,2017-01
211012,2017,01,OLADTG01,OLAD,CTOLAVAG,CT OLAVARRIA - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,1119.983,2020-05-05 11:07:07.467556,67,2017-01
211013,2017,01,OLADTG02,OLAD,CTOLAVAG,CT OLAVARRIA - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,1111.863,2020-05-05 11:07:07.467556,67,2017-01
211014,2017,01,ORADDI01,ORAD,CTORANSG,CT ORAN - SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,328.467,2020-05-05 11:07:07.467556,67,2017-01
211015,2017,01,PARATG01,PARA,CTPARANG,CT PARANA - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,1224.448,2020-05-05 11:07:07.467556,67,2017-01
211016,2017,01,PARATG02,PARA,CTPARANG,CT PARANA - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,1261.053,2020-05-05 11:07:07.467556,67,2017-01
211017,2017,01,PATATG01,PATA,ESURESUG,ENERGIA DEL SUR S.A.,TURBO GAS,Térmica,CC,GAS NATURAL,8671.247,2020-05-05 11:07:07.467556,67,2017-01
211018,2017,01,PATATG02,PATA,ESURESUG,ENERGIA DEL SUR S.A.,TURBO GAS,Térmica,CC,GAS NATURAL,8694.636,2020-05-05 11:07:07.467556,67,2017-01
211019,2017,01,PATATV01,PATA,ESURESUG,ENERGIA DEL SUR S.A.,TURBO VAPOR,Térmica,CC,GAS NATURAL,3244.592,2020-05-05 11:07:07.467556,67,2017-01
211020,2017,01,PEHUDI01,PEHU,CTPEHUSG,CT PEHUAJO - SOENERGY,MOTOR DIESEL,Térmica,DI,GAS OIL,1998.173,2020-05-05 11:07:07.467556,67,2017-01
211021,2017,01,PHDZTG01,PHDZ,YPF-PHQA,YPF YAC P.HERNANDEZ AUTOG,TURBO GAS,Térmica,TG,GAS NATURAL,8.587,2020-05-05 11:07:07.467556,67,2017-01
211022,2017,01,PHUITG01,PHUI,YPFPHUQA,YPF Autogenerador Pza. Huincul,TURBO GAS,Térmica,TG,GAS NATURAL,7605.307,2020-05-05 11:07:07.467556,67,2017-01
211023,2017,01,PICADI01,PICA,CTPINDSG,CT PARQUE INDUSTR.CATAM-SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,2258.569,2020-05-05 11:07:07.467556,67,2017-01
211024,2017,01,PILATG11,PILA,CTPILARG,CT PILAR - EPEC,TURBO GAS,Térmica,CC,GAS NATURAL,28985.997,2020-05-05 11:07:07.467556,67,2017-01
211025,2017,01,PILATG12,PILA,CTPILARG,CT PILAR - EPEC,TURBO GAS,Térmica,CC,GAS NATURAL,29925.408,2020-05-05 11:07:07.467556,67,2017-01
211026,2017,01,PILATV02,PILA,EPECORDG,EPEC GENERACION,TURBO VAPOR,Térmica,TV,FUEL OIL,1505.803,2020-05-05 11:07:07.467556,67,2017-01
211027,2017,01,PILATV02,PILA,EPECORDG,EPEC GENERACION,TURBO VAPOR,Térmica,TV,GAS NATURAL,1887.599,2020-05-05 11:07:07.467556,67,2017-01
211028,2017,01,PILATV03,PILA,EPECORDG,EPEC GENERACION,TURBO VAPOR,Térmica,TV,GAS NATURAL,9112.643,2020-05-05 11:07:07.467556,67,2017-01
211029,2017,01,PINATG07,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,725.928,2020-05-05 11:07:07.467556,67,2017-01
211030,2017,01,PINATG08,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,655.241,2020-05-05 11:07:07.467556,67,2017-01
211031,2017,01,PINATG09,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,724.113,2020-05-05 11:07:07.467556,67,2017-01
211032,2017,01,PINATG10,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,626.072,2020-05-05 11:07:07.467556,67,2017-01
211033,2017,01,PIQIDI01,PIQI,CTPIQUIG,CENTRAL TERMICA PIQUIRENDA,MOTOR DIESEL,Térmica,DI,GAS NATURAL,4352.188,2020-05-05 11:07:07.467556,67,2017-01
211034,2017,01,PIRADI01,PIRA,CTPIRASG,CT PIRANE - SULLAIR,MOTOR DIESEL,Térmica,DI,GAS OIL,1524.618,2020-05-05 11:07:07.467556,67,2017-01
211035,2017,01,PNUETV07,PNUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,FUEL OIL,14188.527,2020-05-05 11:07:07.467556,67,2017-01
211036,2017,01,PNUETV07,PNUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,GAS NATURAL,4384.623,2020-05-05 11:07:07.467556,67,2017-01
211037,2017,01,PNUETV08,PNUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,FUEL OIL,8686.201,2020-05-05 11:07:07.467556,67,2017-01
211038,2017,01,PNUETV08,PNUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,GAS NATURAL,11957.826,2020-05-05 11:07:07.467556,67,2017-01
211039,2017,01,PNUETV09,PNUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,FUEL OIL,28891.801,2020-05-05 11:07:07.467556,67,2017-01
211040,2017,01,PNUETV09,PNUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,GAS NATURAL,3367.339,2020-05-05 11:07:07.467556,67,2017-01
211041,2017,01,PPATDI01,PPAT,CTPATRTG,CT PASO LA PATRIA-TURBODISEL,MOTOR DIESEL,Térmica,DI,GAS OIL,435.754,2020-05-05 11:07:07.467556,67,2017-01
211042,2017,01,PPNOTG01,PPNO,GENELTUG,GENERADORA ELEC.TUCUMAN SA,TURBO GAS,Térmica,TG,GAS NATURAL,7854.089,2020-05-05 11:07:07.467556,67,2017-01
211043,2017,01,PPNOTG02,PPNO,GENELTUG,GENERADORA ELEC.TUCUMAN SA,TURBO GAS,Térmica,TG,GAS NATURAL,7749.348,2020-05-05 11:07:07.467556,67,2017-01
211044,2017,01,PTR1TG23,PTR1,CTPATAGG,C.T. PATAGONICAS SA,TURBO GAS,Térmica,TG,GAS NATURAL,3480.305,2020-05-05 11:07:07.467556,67,2017-01
211045,2017,01,RAFADI01,RAFA,CTRAFASG,CT RAFAELA - SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,197.766,2020-05-05 11:07:07.467556,67,2017-01
211046,2017,01,RCUATG02,RCUA,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS NATURAL,213.909,2020-05-05 11:07:07.467556,67,2017-01
211047,2017,01,REALDI01,REAL,CTREALSG,CT REALICO - SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,671.718,2020-05-05 11:07:07.467556,67,2017-01
211048,2017,01,RESCDI01,RESC,CTREMEAG,C.T.REMED.DE ESCALADA -AGGREKO,MOTOR DIESEL,Térmica,DI,GAS OIL,27.34,2020-05-05 11:07:07.467556,67,2017-01
211049,2017,01,ROCATG01,ROCA,CTROCARG,CT ROCA SA,TURBO GAS,Térmica,TG,GAS NATURAL,8156.555,2020-05-05 11:07:07.467556,67,2017-01
211050,2017,01,RSAUDI01,RSAU,CTMEDANG,C.MEDANITOS-RINCON SAUCES,MOTOR DIESEL,Térmica,DI,GAS NATURAL,6081.734,2020-05-05 11:07:07.467556,67,2017-01
211051,2017,01,RTERTG01,RTER,GENCORDG,GENERADORA CORDOBA S.A.,TURBO GAS,Térmica,TG,GAS NATURAL,340.362,2020-05-05 11:07:07.467556,67,2017-01
211052,2017,01,RTERTG02,RTER,GENCORDG,GENERADORA CORDOBA S.A.,TURBO GAS,Térmica,TG,GAS NATURAL,329.924,2020-05-05 11:07:07.467556,67,2017-01
211053,2017,01,RUFIDI01,RUFI,CTRUFING,CT RUFINO Sta Fe - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,315.347,2020-05-05 11:07:07.467556,67,2017-01
211054,2017,01,SARCTG21,SARC,HTSANJUG,HIDROTERMICA SAN JUAN,TURBO GAS,Térmica,TG,GAS NATURAL,1325.346,2020-05-05 11:07:07.467556,67,2017-01
211055,2017,01,SARCTG22,SARC,HTSANJUG,HIDROTERMICA SAN JUAN,TURBO GAS,Térmica,TG,GAS NATURAL,259.256,2020-05-05 11:07:07.467556,67,2017-01
211056,2017,01,SARCTG23,SARC,HTSANJUG,HIDROTERMICA SAN JUAN,TURBO GAS,Térmica,TG,GAS NATURAL,992.355,2020-05-05 11:07:07.467556,67,2017-01
211057,2017,01,SFRATG01,SFRA,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS NATURAL,254.704,2020-05-05 11:07:07.467556,67,2017-01
211058,2017,01,SFRATG02,SFRA,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS NATURAL,954.807,2020-05-05 11:07:07.467556,67,2017-01
211059,2017,01,SHELTG01,SHEL,SHELDSCA,SHELL CAPSA PTA. DOCK SUD,TURBO GAS,Térmica,TG,GAS NATURAL,60.815,2020-05-05 11:07:07.467556,67,2017-01
211060,2017,01,SLTODI01,SLTO,CTSATOSG,CT SALTO - SOENERGY,MOTOR DIESEL,Térmica,DI,GAS OIL,1583.73,2020-05-05 11:07:07.467556,67,2017-01
211061,2017,01,SMTUTG01,SMTU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,TURBO GAS,Térmica,CC,GAS NATURAL,23459.861,2020-05-05 11:07:07.467556,67,2017-01
211062,2017,01,SMTUTG02,SMTU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,TURBO GAS,Térmica,CC,GAS NATURAL,24092.803,2020-05-05 11:07:07.467556,67,2017-01
211063,2017,01,SNICTV11,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,CARBÓN MINERAL,5953.302,2020-05-05 11:07:07.467556,67,2017-01
211064,2017,01,SNICTV11,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,FUEL OIL,3165.251,2020-05-05 11:07:07.467556,67,2017-01
211065,2017,01,SNICTV11,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,GAS NATURAL,2266.029,2020-05-05 11:07:07.467556,67,2017-01
211066,2017,01,SNICTV12,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,CARBÓN MINERAL,1221.767,2020-05-05 11:07:07.467556,67,2017-01
211067,2017,01,SNICTV12,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,FUEL OIL,2607.333,2020-05-05 11:07:07.467556,67,2017-01
211068,2017,01,SNICTV12,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,GAS NATURAL,1272.021,2020-05-05 11:07:07.467556,67,2017-01
211069,2017,01,SNICTV13,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,FUEL OIL,3105.475,2020-05-05 11:07:07.467556,67,2017-01
211070,2017,01,SNICTV13,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,GAS NATURAL,5588.397,2020-05-05 11:07:07.467556,67,2017-01
211071,2017,01,SNICTV14,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,FUEL OIL,3170.812,2020-05-05 11:07:07.467556,67,2017-01
211072,2017,01,SNICTV14,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,GAS NATURAL,3930.127,2020-05-05 11:07:07.467556,67,2017-01
211073,2017,01,SNICTV15,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,CARBÓN MINERAL,55966.256,2020-05-05 11:07:07.467556,67,2017-01
211074,2017,01,SNICTV15,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,GAS NATURAL,2539.96,2020-05-05 11:07:07.467556,67,2017-01
211075,2017,01,SOESTG03,SOES,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS NATURAL,239.928,2020-05-05 11:07:07.467556,67,2017-01
211076,2017,01,SOLATG01,SOLA,SOLALB2A,SOLALBAN ENERGIA SA,TURBO GAS,Térmica,TG,GAS NATURAL,8733.666,2020-05-05 11:07:07.467556,67,2017-01
211077,2017,01,SORRTV13,SORR,CTSORREG,C.TERMICA SORRENTO,TURBO VAPOR,Térmica,TV,GAS NATURAL,12962.554,2020-05-05 11:07:07.467556,67,2017-01
211078,2017,01,SPE2DI01,SPE2,CTSAE2AG,CT SAENZ PEÑA II- AGGREKO,MOTOR DIESEL,Térmica,DI,GAS OIL,866.299,2020-05-05 11:07:07.467556,67,2017-01
211079,2017,01,SPENDI01,SPEN,CTSAENAG,CT SAENZ PEÑA - APR ENERGY,MOTOR DIESEL,Térmica,DI,GAS OIL,1154.875,2020-05-05 11:07:07.467556,67,2017-01
211080,2017,01,SROSDI01,SROS,CTSROSTG,CT SANTA ROSA -TURBODISEL,MOTOR DIESEL,Térmica,DI,GAS OIL,548.423,2020-05-05 11:07:07.467556,67,2017-01
211081,2017,01,SVICDI01,SVIC,CTSANVIG,CT SAN VICENTE BsAs - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,196.425,2020-05-05 11:07:07.467556,67,2017-01
211082,2017,01,TABATV01,TABA,IRTABAAA,Ingenio y Ref.S.Martin Tabacal,BIOMASA,Renovable,BIOM,GAS NATURAL,6448.799,2020-05-05 11:07:07.467556,67,2017-01
211083,2017,01,TANDTG01,TAND,TERMOANG,C.T. SALTA (TERMOANDES),TURBO GAS,Térmica,TG,GAS NATURAL,37173.983,2020-05-05 11:07:07.467556,67,2017-01
211084,2017,01,TANDTG02,TAND,TERMOANG,C.T. SALTA (TERMOANDES),TURBO GAS,Térmica,TG,GAS NATURAL,38691.312,2020-05-05 11:07:07.467556,67,2017-01
211085,2017,01,TARDDI01,TARD,CTTARTSG,CT TARTAGAL - SOENERGY,MOTOR DIESEL,Térmica,DI,GAS OIL,937.124,2020-05-05 11:07:07.467556,67,2017-01
211086,2017,01,TERVDI01,TERV,CTTERESG,CT TEREVINTOS - SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,771.944,2020-05-05 11:07:07.467556,67,2017-01
211087,2017,01,TIMBTG01,TIMB,TSMARTIG,TERMOELE. JOSE SAN MARTIN S.A,TURBO GAS,Térmica,CC,GAS NATURAL,47054.715,2020-05-05 11:07:07.467556,67,2017-01
211088,2017,01,TIMBTG02,TIMB,TSMARTIG,TERMOELE. JOSE SAN MARTIN S.A,TURBO GAS,Térmica,CC,GAS NATURAL,47112.794,2020-05-05 11:07:07.467556,67,2017-01
211089,2017,01,TINODI01,TINO,CTTINOSG,CT TINOGASTA - SULLAIR,MOTOR DIESEL,Térmica,DI,GAS OIL,880.275,2020-05-05 11:07:07.467556,67,2017-01
211090,2017,01,TUCUTG01,TUCU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,TURBO GAS,Térmica,CC,GAS NATURAL,26962.302,2020-05-05 11:07:07.467556,67,2017-01
211091,2017,01,TUCUTG02,TUCU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,TURBO GAS,Térmica,CC,GAS NATURAL,29678.93,2020-05-05 11:07:07.467556,67,2017-01
211092,2017,01,VANGDI01,VANG,CTVANGAG,CT VILLA ANGELA - AGGREKO,MOTOR DIESEL,Térmica,DI,GAS OIL,1432.742,2020-05-05 11:07:07.467556,67,2017-01
211093,2017,01,VGADDI01,VGAD,CTGVILAG,CT GRAL. VILLEGAS - AGGREKO,MOTOR DIESEL,Térmica,DI,GAS OIL,1632.075,2020-05-05 11:07:07.467556,67,2017-01
211094,2017,01,VGESTG11,VGES,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,749.029,2020-05-05 11:07:07.467556,67,2017-01
211095,2017,01,VGESTG11,VGES,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS OIL,60.777,2020-05-05 11:07:07.467556,67,2017-01
211096,2017,01,VGESTG14,VGES,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS OIL,149.778,2020-05-05 11:07:07.467556,67,2017-01
211097,2017,01,VGESTG16,VGES,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,499.052,2020-05-05 11:07:07.467556,67,2017-01
211098,2017,01,VGESTG16,VGES,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS OIL,103.192,2020-05-05 11:07:07.467556,67,2017-01
211099,2017,01,VGESTG18,VGES,CTGESELG,CT VILLA GESELL-CATLANT.,TURBO GAS,Térmica,TG,GAS NATURAL,13632.355,2020-05-05 11:07:07.467556,67,2017-01
211100,2017,01,VIALDI01,VIAL,CTVIALAG,CT VIALE - AGGREKO,MOTOR DIESEL,Térmica,DI,GAS OIL,178.057,2020-05-05 11:07:07.467556,67,2017-01
211101,2017,01,VMARTG01,VMAR,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS NATURAL,516.415,2020-05-05 11:07:07.467556,67,2017-01
211102,2017,01,VMARTG02,VMAR,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS NATURAL,735.997,2020-05-05 11:07:07.467556,67,2017-01
211103,2017,01,VMARTG03,VMAR,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS NATURAL,307.187,2020-05-05 11:07:07.467556,67,2017-01
211104,2017,01,VOBLTG01,VOBL,CTVOBLIG,CT VUELTA DE OBLIGADO,TURBO GAS,Térmica,TG,GAS NATURAL,10670.818,2020-05-05 11:07:07.467556,67,2017-01
211105,2017,01,VOBLTG02,VOBL,CTVOBLIG,CT VUELTA DE OBLIGADO,TURBO GAS,Térmica,TG,GAS NATURAL,23687.023,2020-05-05 11:07:07.467556,67,2017-01
211106,2017,01,VTUDDI01,VTUD,CTVTUESG,CT VENADO TUERTO - SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,42.898,2020-05-05 11:07:07.467556,67,2017-01
211107,2017,01,YPFATG01,YPFA,YPFLPEZA,YPF LOS PERALES AUTOG,TURBO GAS,Térmica,TG,GAS NATURAL,9242.038,2020-05-05 11:07:07.467556,67,2017-01
211108,2017,01,LPAZDI01,LPAZ,CTLAPAZG,CT LA PAZ Entre Rios - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,206.774,2020-05-05 11:07:07.467556,67,2017-01
211109,2017,01,SSALDI01,SSAL,CTSSALVG,CT SAN SALVADOR E.Rios -ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,20.3,2020-05-05 11:07:07.467556,67,2017-01
211110,2017,01,BERIDI01,BERI,EMISSANG,EMSA GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,48.093,2020-05-05 11:07:07.467556,67,2017-01
211111,2017,01,SANADI01,SANA,EMISSANG,EMSA GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,53.306,2020-05-05 11:07:07.467556,67,2017-01
211112,2017,01,FRIATG01,FRIA,CTFRIASG,GENERACION FRIAS S.A.,TURBO GAS,Térmica,TG,GAS NATURAL,7385.763,2020-05-05 11:07:07.467556,67,2017-01
211113,2017,01,BANDDI01,BAND,CTBANDEG,CT BANDERA SgoEstero - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,403.308,2020-05-05 11:07:07.467556,67,2017-01
211114,2017,01,PROCDI01,PROC,CTPROCAG,CT PRESIDENCIA ROCA,MOTOR DIESEL,Térmica,DI,GAS OIL,577.366,2020-05-05 11:07:07.467556,67,2017-01
211115,2017,01,SCHADI01,SCHA,CTSMARTG,CT SAN MARTIN Chaco,MOTOR DIESEL,Térmica,DI,GAS OIL,1124.955,2020-05-05 11:07:07.467556,67,2017-01
211116,2017,01,COSMDI11,COSM,COSTANDG,MOTOGENERADORES COSTANERA,MOTOR DIESEL,Térmica,DI,FUEL OIL,2889.928,2020-05-05 11:07:07.467556,67,2017-01
211117,2017,01,COSMDI11,COSM,COSTANDG,MOTOGENERADORES COSTANERA,MOTOR DIESEL,Térmica,DI,GAS OIL,36.254,2020-05-05 11:07:07.467556,67,2017-01
211118,2017,01,LDLATG04,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,TURBO GAS,Térmica,TG,GAS NATURAL,13100.263,2020-05-05 11:07:07.467556,67,2017-01
211119,2017,01,BARDDI01,BARD,CTBQUERG,CT BARRANQUERAS Chaco,MOTOR DIESEL,Térmica,DI,GAS OIL,1089.465,2020-05-05 11:07:07.467556,67,2017-01
211120,2017,01,HUEMDI01,HUEM,SINOHUZA,SINOPEC Arg. - El Huemul,MOTOR DIESEL,Térmica,DI,GAS NATURAL,962.744,2020-05-05 11:07:07.467556,67,2017-01
211121,2017,01,MESEDI01,MESE,SINOMEZA,SINOPEC Arg. - Meseta Espinosa,MOTOR DIESEL,Térmica,DI,GAS NATURAL,639.58,2020-05-05 11:07:07.467556,67,2017-01
211122,2017,01,PZUEDI01,PZUE,EDELARFG,EDELAR GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,14.345,2020-05-05 11:07:07.467556,67,2017-01
211123,2017,01,TELLDI01,TELL,EDELARFG,EDELAR GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,162.813,2020-05-05 11:07:07.467556,67,2017-01
211124,2017,01,OLPADI01,OLPA,EDELARFG,EDELAR GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,28.196,2020-05-05 11:07:07.467556,67,2017-01
211125,2017,01,LRIOTG24,LRIO,GRIOJANG,GENERACION RIOJANA SA,TURBO GAS,Térmica,TG,GAS OIL,280.848,2020-05-05 11:07:07.467556,67,2017-01
211126,2017,02,ABRODI01,ABRO,CTBROWNG,C.T. ALMIRANTE BROWN,MOTOR DIESEL,Térmica,DI,GAS OIL,334.342,2020-05-05 11:07:07.467556,67,2017-02
211127,2017,02,ACAJTG01,CAPE,CAPEX-QA,CAPEX S.A. AUTOGENERADOR,TURBO GAS,Térmica,CC,GAS NATURAL,10103.849,2020-05-05 11:07:07.467556,67,2017-02
211128,2017,02,ACAJTG02,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON,TURBO GAS,Térmica,CC,GAS NATURAL,10525.558,2020-05-05 11:07:07.467556,67,2017-02
211129,2017,02,ACAJTG03,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON,TURBO GAS,Térmica,CC,GAS NATURAL,11251.427,2020-05-05 11:07:07.467556,67,2017-02
211130,2017,02,ACAJTG05,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON,TURBO GAS,Térmica,CC,GAS NATURAL,10587.494,2020-05-05 11:07:07.467556,67,2017-02
211131,2017,02,ACAJTG06,CAPE,CAPEX-QA,CAPEX S.A. AUTOGENERADOR,TURBO GAS,Térmica,CC,GAS NATURAL,30363.621,2020-05-05 11:07:07.467556,67,2017-02
211132,2017,02,AESPTG01,AESP,CTAESPAG,C.T. AES PARANA,TURBO GAS,Térmica,CC,GAS NATURAL,44248.521,2020-05-05 11:07:07.467556,67,2017-02
211133,2017,02,AESPTG02,AESP,CTAESPAG,C.T. AES PARANA,TURBO GAS,Térmica,CC,GAS NATURAL,43150.57,2020-05-05 11:07:07.467556,67,2017-02
211134,2017,02,ALEMDI01,ALEM,CTALEMAG,CT ALEM - AGGREKO,MOTOR DIESEL,Térmica,DI,GAS OIL,1556.67,2020-05-05 11:07:07.467556,67,2017-02
211135,2017,02,ALOMDI01,ALOM,YPFLOMQA,CENTRAL TÉRMICA LOMITA AUTOG.,MOTOR DIESEL,Térmica,DI,GAS NATURAL,2185.57,2020-05-05 11:07:07.467556,67,2017-02
211136,2017,02,ALUMDI01,ALUM,CTALUMSG,CT ALUMINÉ - SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,165.131,2020-05-05 11:07:07.467556,67,2017-02
